Company,CEI_Score,Year,cusip,firm_name,fuzzy_match_score
Bed Bath & Beyond Inc,20.0,2019,075896100,"Bed Bath & Beyond Inc., Union, NJ",100
Ben & Jerry’ Homemade Inc,95.0,2019,081465106,"Ben & Jerry’s Homemade Inc., South Burlington, VT",100
Berkshire Hathaway,20.0,2019,084670702,"Berkshire Hathaway Inc., Omaha, NE",100
Berry Plastics Group Inc,20.0,2019,,,0
Best Buy Inc,100.0,2019,086516101,"Best Buy Co. Inc., Richfield, MN",100
Big Lots,20.0,2019,089302103,"Big Lots, Columbus, OH",100
Black & Veatch Holding Inc,100.0,2019,,,0
Black Knight Inc,70.0,2019,,,0
Blackstone Group The,100.0,2019,,,0
Blank Rome LLP,100.0,2019,,,0
Bloomberg,100.0,2019,,,0
Bloomin’ Brands Inc,50.0,2019,094235108,"Bloomin’ Brands Inc., Tampa, FL",100
Blue Cross & Blue Shield Rhode Island,100.0,2019,,,0
Blue Cross Blue Shield Florida Inc,85.0,2019,,,0
Blue Cross Blue Shield Massachusetts,100.0,2019,,,0
Blue Cross Blue Shield Michigan,85.0,2019,,,0
Blue Cross Blue Shield Minnesota,90.0,2019,,,0
Blue Cross Blue Shield North Carolina,55.0,2019,,,0
Blue Shield California,100.0,2019,,,0
BlueCross BlueShield Tennessee,100.0,2019,,,0
BMC HealthNet Plan,50.0,2019,,,0
BMC Software Inc,45.0,2019,055921100,"BMC Software Inc., Houston, TX",100
BMO Bankcorp Inc,100.0,2019,,,0
BNP Paribas,100.0,2019,05565A202,"BNP Paribas, New York, NY",100
Bob Evans Farms Inc,75.0,2019,096761101,"Bob Evans Farms Inc., New Albany, OH",100
Boehringer Ingelheim USA Corp,100.0,2019,,,0
Boeing,90.0,2019,097023105,"Boeing Co., Chicago, IL",100
Boies Schiller Flexner LLP,100.0,2019,,,0
Bon Ton Stores Inc,60.0,2019,09776J101,"Bon-Ton Stores, Inc., York, PA",100
Books Million Inc,80.0,2019,098570104,"Books-A-Million Inc., Birmingham, AL",100
Booz Allen Hamilton Inc,100.0,2019,099500100,"Booz Allen Hamilton Inc., McLean, VA",100
Borders Group Inc,30.0,2019,099709107,"Borders Group Inc., Ann Arbor, MI",100
BorgWarner Inc,40.0,2019,099724106,"BorgWarner Inc., Auburn Hills, MI",100
Boston Consulting Group,100.0,2019,,,0
Boston Scientific Corp,100.0,2019,101137107,"Boston Scientific Corp., Marlborough, MA",100
Box Inc,100.0,2019,10316T104,"Box Inc., Redwood City, CA",100
America Inc,100.0,2019,055625008,"BP America Inc., Houston, TX",100
Bracewell LLP,85.0,2019,,,0
Bridgestone Americas Holding Inc,90.0,2019,318315108,"Bridgestone Americas Holding Inc., Nashville, TN",100
Bright Horizons,90.0,2019,,,0
Brinker International Inc,65.0,2019,109641100,"Brinker International Inc., Dallas, TX",100
Bristol Myers Squibb,100.0,2019,110122108,"Bristol-Myers Squibb Co., New York, NY",100
Broadridge Financial Solutions Inc,100.0,2019,11133T103,"Broadridge Financial Solutions Inc., Lake Success, NY",100
Brooks Brothers Group Inc,85.0,2019,,,0
Brooks Sports Inc,95.0,2019,,,0
Brown Brothers Harriman &,100.0,2019,,,0
Brown Rudnick LLP,100.0,2019,,,0
Brown Forman Corp,100.0,2019,115637209,"Brown-Forman Corp., Louisville, KY",100
Bryan Cave Leighton Paisner LLP,100.0,2019,,,0
Buchanan Ingersoll & Rooney,100.0,2019,,,0
Buckley LLP,100.0,2019,,,0
Builders FirstSource Inc,0.0,2019,,,0
Burger King Corp,100.0,2019,12122010,"Burger King Corp., Miami, FL",100
Burlington Northern Santa Corp,20.0,2019,08499Z004,"Burlington Northern Santa Fe Corp., Fort Worth, TX",100
Burlington Store Inc,80.0,2019,122017106,"Burlington Store, Inc., Burlington, NJ",100
Burr & Forman LLP,90.0,2019,,,0
& Wholesale Grocers Inc,80.0,2019,,,0
Robinson Worldwide,20.0,2019,12541W209,"C. H. Robinson Worldwide, Eden Prairie, MN",100
Cadwalader Wickersham & Taft LLP,100.0,2019,,,0
Caesars Entertainment Corp,100.0,2019,127686103,"Caesars Entertainment Corp., Las Vegas, NV",100
CalAtlantic Group,0.0,2019,,,0
Calpine Corp,20.0,2019,131347304,"Calpine Corp., Houston, TX",100
Cambia Health Solutions Inc,100.0,2019,,,0
Campbell Soup,100.0,2019,134429109,"Campbell Soup Co., Camden, NJ",100
Capgemini America INC,100.0,2019,,,0
Capital Area Services Company LLC CASCI,90.0,2019,,,0
Capital Group Companies Inc The,100.0,2019,,,0
Capital Markets Company The,100.0,2019,,,0
Capital One Financial Corp,100.0,2019,14040H105,"Capital One Financial Corp., McLean, VA",100
Cardinal Health Inc,100.0,2019,14149Y108,"Cardinal Health Inc., Dublin, OH",100
CareFirst Inc,90.0,2019,,,0
Cargill Inc,100.0,2019,,,0
Cargo Transporters Inc,100.0,2019,,,0
Caribou Coffee Company Inc,55.0,2019,142042209,"Caribou Coffee Company Inc., Minneapolis, MN",100
Carlson Inc,100.0,2019,145845103,"Carlson, Inc., Minnetonka, MN",100
Carlton Fields,100.0,2019,,,0
Carlyle Group The,100.0,2019,14309L102,"Carlyle Group LP, The, Washington, DC",100
CarMax Inc,100.0,2019,143130102,"CarMax Inc., Richmond, VA",100
Carnival Corp,100.0,2019,143658300,"Carnival Corp., Miami, FL",100
Casey’ General Stores Inc,0.0,2019,147528103,"Casey’s General Stores, Inc., Ankeny, IA",100
Caterpillar Inc,85.0,2019,149123101,"Caterpillar Inc., Peoria, IL",100
CBRE Inc,100.0,2019,12504L109,"CBRE, Inc., Los Angeles, CA",100
CBS Corp,100.0,2019,124857202,"CBS Corp., New York, NY",100
CDW Corp,100.0,2019,12514G108,"CDW Corp., Lincolnshire, IL",100
Celanese Corp,100.0,2019,150870103,"Celanese Corp., Irving, TX",100
Celgene Corp,100.0,2019,151020104,"Celgene Corp., Summit, NJ",100
Centene Corp,95.0,2019,15135B101,"Centene Corp., St. Louis, MO",100
CenterPoint Energy Inc,20.0,2019,15189T107,"CenterPoint Energy Inc., Houston, TX",100
CenturyLink Inc,100.0,2019,156700106,"CenturyLink Inc., Monroe, LA",100
Cerner Corp,100.0,2019,156782104,"Cerner Corp., North Kansas City, MO",100
Change Healthcare,85.0,2019,,,0
Chapman and Cutler LLP,100.0,2019,,,0
Charles Schwab & Inc,100.0,2019,808513105,"Charles Schwab & Co. Inc., San Francisco, CA",100
Charter Communications,90.0,2019,16119P108,"Charter Communications, Stamford, CT",100
Chesapeake Energy Corp,65.0,2019,165167107,"Chesapeake Energy Corp., Oklahoma City, OK",100
Chevron Corp,100.0,2019,166764100,"Chevron Corp., San Ramon, CA",100
CHG Healthcare Inc,85.0,2019,,,0
Chipotle Mexican Grill Inc,70.0,2019,169656105,"Chipotle Mexican Grill Inc., Denver, CO",100
Choate Hall & Stewart LLP,100.0,2019,,,0
Choice Hotels International Inc,100.0,2019,169905106,"Choice Hotels International Inc., Rockville, MD",100
CHS Inc,20.0,2019,12542R993,"CHS Inc., Inver Grove Heights, MN",100
Chubb Ltd,100.0,2019,171232101,"Chubb Corp., Philadelphia, PA",100
CIGNA Corp,100.0,2019,125509109,"Cigna, Philadelphia, PA",100
Cincinnati Financial Corp,0.0,2019,,,0
Cisco Systems Inc,100.0,2019,17275R102,"Cisco Systems Inc., San Jose, CA",100
CIT Group Inc,95.0,2019,125581801,"CIT Group Inc., New York, NY",100
Citigroup Inc,100.0,2019,172967424,"Citigroup Inc., New York, NY",100
Citizens Financial Group,90.0,2019,174610105,"Citizens Financial Group, Providence, RI",100
Citrix Systems Inc,100.0,2019,177376100,"Citrix Systems Inc., Fort Lauderdale, FL",100
Cleary Gottlieb Steen & Hamilton LLP,100.0,2019,,,0
Clifford Chance LLP,90.0,2019,,,0
Clorox The,100.0,2019,189054109,"Clorox Co., The, Oakland, CA",100
Cloudera Inc,70.0,2019,,,0
CME Group Inc,100.0,2019,12572Q105,"CME Group Inc., Chicago, IL",100
CNA Financial Corporation,100.0,2019,,,0
Coca Cola The,100.0,2019,191216100,"Coca-Cola Co., The, Atlanta, GA",100
Cognizant Technology Solutions Corp,20.0,2019,192446102,"Cognizant Technology Solutions Corp., Teaneck, NJ",100
Colgate Palmolive,100.0,2019,194162103,"Colgate-Palmolive Co., New York, NY",100
Columbia Pipeline Group,50.0,2019,198280109,"Columbia Pipeline Group, Houston, TX",100
Comcast NBCUniversal,90.0,2019,,,0
Comerica Inc,100.0,2019,200340107,"Comerica Inc., Dallas, TX",100
Community Health Systems Inc,20.0,2019,203668108,"Community Health Systems Inc., Franklin, TN",100
Compass Bancshares Inc BBVA Compass,100.0,2019,05946K002,"Compass Bancshares Inc. (BBVA Compass), Birmingham, AL",100
Compass Group USA Inc,80.0,2019,,,0
Computer Sciences Corp CSC,55.0,2019,205363100,"Computer Sciences Corp. (CSC), Falls Church, VA",100
Conagra Brands Inc,100.0,2019,205887102,"ConAgra Brands Inc., Chicago, IL",100
ConocoPhillips,90.0,2019,20825C104,"ConocoPhillips, Houston, TX",100
Consolidated Edison,65.0,2019,209115104,"Consolidated Edison Co., New York, NY",100
Constellation Brands Inc,100.0,2019,21036P108,"Constellation Brands Inc., Victor, NY",100
Constellation Energy Group Inc,60.0,2019,210371100,"Constellation Energy Group Inc., Baltimore, MD",100
CONSUMER REPORTS INC,75.0,2019,,,0
Consumers Energy,90.0,2019,210518007,"Consumers Energy, Jackson, MI",100
Convio Inc,45.0,2019,,,0
Cooley LLP,95.0,2019,,,0
Cooper Tire & Rubber,75.0,2019,216831107,"Cooper Tire & Rubber Co., Findlay, OH",100
Corbis Corp,35.0,2019,218525103,"Corbis Corp., Seattle, WA",100
Core Mark Holding Company Inc,25.0,2019,218682102,"Core-Mark Holding Company, Inc., South San Francisco, CA",100
Cosmopolitan Las Vegas The,100.0,2019,,,0
Costco Wholesale Corp,60.0,2019,22160K105,"Costco Wholesale Corp., Issaquah, WA",100
Covington & Burling LLP,100.0,2019,,,0
Cox Enterprises Inc,100.0,2019,22499Z005,"Cox Enterprises Inc., Atlanta, GA",100
Cozen ’Connor,75.0,2019,,,0
Cracker Barrel Old Country Store Inc,80.0,2019,22410J106,"Cracker Barrel Old Country Store Inc., Lebanon, TN",100
Crate and Barrel / CB2,80.0,2019,,,0
Cravath Swaine & Moore LLP,90.0,2019,,,0
Credit Suisse USA Inc,100.0,2019,225401009,"Credit Suisse USA Inc., New York, NY",100
Crowell & Moring LLP,100.0,2019,,,0
Crown Holdings,10.0,2019,228368106,"Crown Holdings, Philadelphia, PA",100
CSAA Insurance Group,100.0,2019,,,0
CST Brands,10.0,2019,12646R105,"CST Brands, San Antonio, TX",100
CSX Corp,70.0,2019,126408103,"CSX Corp., Jacksonville, FL",100
Cummins Inc,100.0,2019,231021106,"Cummins Inc., Columbus, IN",100
CUNA Mutual Group,100.0,2019,,,0
Cushman & Wakefield Inc,100.0,2019,,,0
CVS Health Corp,90.0,2019,126650100,"CVS Health Corp., Woonsocket, RI",100
Daimler Trucks North America LLC,90.0,2019,D1668R123,"Daimler Trucks North America LLC, Portland, OR",100
Dana Inc,75.0,2019,23599Z937,"Dana Corp., Toledo, OH",100
Danaher Corp,100.0,2019,235851102,"Danaher Corp., Washington, DC",100
Daniel Edelman Inc,90.0,2019,,,0
Danone North America,100.0,2019,25243Q205,"Diageo North America, Norwalk, CT",85
Darden Restaurants Inc,90.0,2019,237194105,"Darden Restaurants Inc., Orlando, FL",100
Davis Polk & Wardwell LLP,95.0,2019,,,0
Davis Wright Tremaine LLP,100.0,2019,,,0
DaVita Inc,65.0,2019,23918K108,"DaVita Inc., Denver, CO",100
Day Pitney LLP,100.0,2019,,,0
Dean Foods,20.0,2019,242370203,"Dean Foods Co., Dallas, TX",100
Debevoise & Plimpton LLP,85.0,2019,,,0
Dechert LLP,100.0,2019,,,0
Deere &,90.0,2019,244199105,"Deere & Co., Moline, IL",100
Delek Holdings,20.0,2019,24665A103,"Delek US Holdings, Brentwood, TN",100
Dell Technologies Inc,100.0,2019,,,0
Deloitte LLP,100.0,2019,,,0
Delta Air Lines Inc,85.0,2019,247361702,"Delta Air Lines Inc., Atlanta, GA",100
Denny’ Corp,90.0,2019,24869P104,"Denny’s Corp., Spartanburg, SC",100
Dentons LLP,100.0,2019,,,0
Depository Trust & Clearing Corp The,100.0,2019,,,0
Deutsche Bank,100.0,2019,D18190898,"Deutsche Bank, New York, NY",100
Devon Energy Corp,50.0,2019,25179M103,"Devon Energy Corp., Oklahoma City, OK",100
Diageo North America,100.0,2019,25243Q205,"Diageo North America, Norwalk, CT",100
Dickinson Wright PLLC,100.0,2019,,,0
Dick’ Sporting Goods Inc,20.0,2019,253393102,"Dick’s Sporting Goods Inc., Coraopolis, PA",100
Dillard’ Inc,0.0,2019,254067101,"Dillard’s Inc., Little Rock, AR",100
Discover Financial Services,100.0,2019,254709108,"Discover Financial Services, Riverwoods, IL",100
Discovery Communications Inc,20.0,2019,25470F104,"Discovery Communications Inc., Silver Spring, MD",100
DISH Network Corp,10.0,2019,25470M109,"DISH Network Corp., Englewood, CO",100
DLA Piper,100.0,2019,,,0
Dole Food Inc,0.0,2019,256603101,"Dole Food Co. Inc., Westlake Village, CA",100
Dollar General Corp,90.0,2019,256677105,"Dollar General Corp., Goodlettsville, TN",100
Dollar Tree Stores Inc,20.0,2019,256746108,"Dollar Tree Stores, Inc., Chesapeake, VA",100
Dominion Energy,100.0,2019,,,0
Domino’ Pizza Inc,50.0,2019,25754A201,"Domino’s Pizza Inc., Ann Arbor, MI",100
Dorsey & Whitney LLP,100.0,2019,,,0
Dover Corp,10.0,2019,260003108,"Dover Corp., Downers Grove, IL",100
Dow Chemical The,100.0,2019,26078J100,"Dow Chemical Co., The, Midland, MI",100
Horton Inc,20.0,2019,23331A109,"DR Horton Inc., Fort Worth, TX",100
Drinker Biddle & Reath LLP,95.0,2019,,,0
Dropbox Inc,100.0,2019,,,0
DTE Energy,85.0,2019,233331107,"DTE Energy Co., Detroit, MI",100
Duane Morris LLP,100.0,2019,,,0
Duke Energy Corp,100.0,2019,26441C204,"Duke Energy Corp., Charlotte, NC",100
Dun & Bradstreet Corp The,100.0,2019,26483E100,"Dun & Bradstreet Corp., The, Short Hills, NJ",100
Dunkin’ Brands Group Inc,100.0,2019,265504100,"Dunkin’ Brands Group Inc., Canton, MA",100
DXC Technology,60.0,2019,,,0
Dykema Gossett PLLC,100.0,2019,,,0
& Gallo Winery,100.0,2019,,,0
TRADE Financial Corp,100.0,2019,269246401,"E*TRADE Financial Corporation, New York, NY",100
Pont Nemours and DuPont,100.0,2019,263534109,"E. I. du Pont de Nemours and Co. (DuPont), Wilmington, DE",100
EarthLink Inc,35.0,2019,270322100,"EarthLink Inc., Atlanta, GA",100
Eastern Bank Corp,100.0,2019,,,0
Eastman Chemical,90.0,2019,277432100,"Eastman Chemical Co., Kingsport, TN",100
Eastman Kodak,100.0,2019,277461406,"Eastman Kodak Co., Rochester, NY",100
Eaton Corp,100.0,2019,277910105,"Eaton Corp., Cleveland, OH",100
eBay Inc,100.0,2019,278642103,"eBay Inc., San Jose, CA",100
Ecolab Inc,100.0,2019,278865100,"Ecolab Inc., St. Paul, MN",100
Edison International,100.0,2019,281020107,"Edison International, Rosemead, CA",100
Edward Jones,100.0,2019,48099X108,"Edward Jones, St. Louis, MO",100
Electronic Arts Inc,100.0,2019,285512109,"Electronic Arts Inc., Redwood City, CA",100
Eli Lilly &,100.0,2019,532457108,"Eli Lilly & Co., Indianapolis, IN",100
EMCOR Group Inc,10.0,2019,29084Q100,"EMCOR Group Inc., Norwalk, CT",100
Emerson Electric,100.0,2019,291011104,"Emerson Electric Co., St. Louis, MO",100
Emmis Communications Corporation,30.0,2019,291525400,"Emmis Communications Corporation, Indianapolis, IN",100
Energy Transfer Equity,20.0,2019,29273V100,"Energy Transfer Equity L.P., Dallas, TX",100
Entergy Corp,85.0,2019,29364G103,"Entergy Corp., New Orleans, LA",100
Enterprise Holdings Inc,95.0,2019,12643Y202,"Enterprise Holdings Inc., St. Louis, MO",100
Enterprise Products Partners,0.0,2019,293792107,"Enterprise Products Partners LP, Houston, TX",100
EOG Resources,20.0,2019,26875P101,"EOG Resources, Houston, TX",100
Epstein Becker & Green,70.0,2019,,,0
Erie Insurance Group,80.0,2019,,,0
Ernst & Young LLP,100.0,2019,,,0
Essendant Inc,10.0,2019,296689102,"Essendant Inc., Deerfield, IL",100
Estée Lauder Companies Inc The,100.0,2019,518439104,"Estée Lauder Companies Inc., The, New York, NY",100
Esurance Inc,75.0,2019,,,0
Ethan Allen Interiors Inc,75.0,2019,,,0
Eventbrite Inc,55.0,2019,,,0
Eversheds Sutherland LLP,100.0,2019,,,0
Eversource Energy,75.0,2019,30040W108,"Eversource Energy, Springfield, MA",100
Excellus Health Plan Inc,90.0,2019,,,0
Exelon Corp,100.0,2019,30161N101,"Exelon Corp., Chicago, IL",100
Expedia Group,100.0,2019,,,0
Expeditors International Washington Inc,10.0,2019,302130109,"Expeditors International of Washington, Inc., Seattle, WA",100
Experian Americas,100.0,2019,,,0
Express Scripts Holding Company,100.0,2019,30219G108,"Express Scripts Holding Company, St. Louis, MO",100
Exxon Mobil Corp,85.0,2019,30231G102,"Exxon Mobil Corp., Irving, TX",100
Facebook Inc,100.0,2019,30303M102,"Facebook Inc., Menlo Park, CA",100
FactSet Research Systems Inc,100.0,2019,303075105,"FactSet Research Systems Inc., Norwalk, CT",100
Faegre Baker Daniels,100.0,2019,,,0
Farmers Insurance Group,100.0,2019,,,0
FCA LLC,90.0,2019,,,0
Federal Home Loan Mortgage Corp Freddie Mac,100.0,2019,313400301,"Federal Home Loan Mortgage Corp. (Freddie Mac), McLean, VA",100
Federal National Mortgage Association Fannie Mae,100.0,2019,313586109,"Federal National Mortgage Association (Fannie Mae), Washington, DC",100
Federal Reserve Bank Atlanta,100.0,2019,,,0
Federal Reserve Bank Boston,100.0,2019,,,0
Federal Reserve Bank Chicago,100.0,2019,,,0
Federal Reserve Bank Cleveland,100.0,2019,,,0
Federal Reserve Bank Minneapolis,100.0,2019,,,0
Federal Reserve Bank New York,100.0,2019,,,0
Federal Reserve Bank Philadelphia,100.0,2019,,,0
Federal Reserve Bank Richmond,100.0,2019,,,0
Federal Reserve Bank San Francisco,100.0,2019,,,0
Federal Reserve Bank Louis,100.0,2019,,,0
FedEx Corp,90.0,2019,31428X106,"FedEx Corp., Memphis, TN",100
Fenwick & West LLP,100.0,2019,,,0
Fidelity Investments,90.0,2019,,,0
Fidelity National Financial Corp,20.0,2019,316326107,"Fidelity National Financial Corp., Jacksonville, FL",100
Fidelity National Information Services Inc,100.0,2019,31699Y932,"Fidelity National Information Services Inc., Jacksonville, FL",100
Fifth Third Bancorp,100.0,2019,316773100,"Fifth Third Bancorp, Cincinnati, OH",100
Financial Industry Regulatory Authority Inc,100.0,2019,,,0
Finnegan Henderson Farabow Garrett & Dunner LLP,100.0,2019,,,0
First American Financial Corp,100.0,2019,31847R102,"First American Financial Corp., Santa Ana, CA",100
First Data Corp,100.0,2019,32008D106,"First Data Corp., Atlanta, GA",100
First Horizon National Corp,75.0,2019,320517105,"First Horizon National Corp., Memphis, TN",100
FirstEnergy Corp,20.0,2019,337932107,"FirstEnergy Corp., Akron, OH",100
Fiserv Inc,20.0,2019,337738108,"Fiserv Inc., Brookfield, WI",100
Fish & Richardson,100.0,2019,,,0
Fleishman Hillard Inc,100.0,2019,,,0
Fluor Corp,60.0,2019,343412102,"Fluor Corp., Irving, TX",100
Foley & Lardner LLP,100.0,2019,,,0
Foley Hoag LLP,100.0,2019,,,0
Food Lion,100.0,2019,,,0
Foot Locker Inc,10.0,2019,344849104,"Foot Locker Inc., New York, NY",100
Ford Motor,90.0,2019,345370860,"Ford Motor Co., Dearborn, MI",100
Fortive Corp,100.0,2019,34959J108,"Fortive Corp., Everett, WA",100
Fossil Inc,80.0,2019,34988V106,"Fossil Inc., Richardson, TX",100
Fox Corporation,100.0,2019,,,0
Fox Rothschild LLP,100.0,2019,,,0
Franklin Templeton Investments,100.0,2019,35472T100,"Franklin Templeton Investments, San Mateo, CA",100
Fredrikson & Byron,100.0,2019,,,0
Freeport McMoRan Copper & Gold Inc,20.0,2019,35693Y939,"Freeport-McMoRan Copper & Gold Inc., Phoenix, AZ",100
Freescale Semiconductor Inc,50.0,2019,35699Z005,"Freescale Semiconductor Inc., Austin, TX",100
Fried Frank Harris Shriver & Jacobson LLP,100.0,2019,,,0
Frontier Communications,10.0,2019,35906A306,"Frontier Communications, Stamford, CT",100
Frost Brown Todd LLC,100.0,2019,,,0
Galloway Johnson Tompkins Burr & Smith PLC,100.0,2019,,,0
GameStop Corp,100.0,2019,36467W109,"GameStop Corp., Grapevine, TX",100
Gannett Inc,100.0,2019,36473H104,"Gannett Co. Inc., McLean, VA",100
Gap Inc,100.0,2019,364760108,"Gap Inc., San Francisco, CA",100
Gartner Inc,100.0,2019,366651107,"Gartner Inc., Stamford, CT",100
Gastronomy Inc,25.0,2019,,,0
Appliances,100.0,2019,,,0
Genentech Inc,100.0,2019,368710406,"Genentech Inc., South San Francisco, CA",100
General Dynamics Corp,75.0,2019,369550108,"General Dynamics Corp., Falls Church, VA",100
General Electric,90.0,2019,369604103,"General Electric Co., Boston, MA",100
General Mills Inc,100.0,2019,370334104,"General Mills Inc., Minneapolis, MN",100
General Motors,90.0,2019,37099Z932,"General Motors Corp., Milford, MI",100
Genesco Inc,90.0,2019,371532102,"Genesco Inc., Nashville, TN",100
Genesis HealthCare Corp,20.0,2019,37184D101,"Genesis HealthCare Corp., Kennett Square, PA",100
Genuine Parts,0.0,2019,372460105,"Genuine Parts Co., Atlanta, GA",100
Genworth Financial Inc,100.0,2019,37247D106,"Genworth Financial Inc., Richmond, VA",100
Giant Eagle Inc,60.0,2019,,,0
GIANT Food Stores LLC,100.0,2019,,,0
Giant Maryland LLC,100.0,2019,,,0
Gibson Dunn & Crutcher LLP,85.0,2019,,,0
Gilead Sciences Inc,100.0,2019,375558103,"Gilead Sciences Inc., Foster City, CA",100
GlaxoSmithKline LLC,100.0,2019,37733W105,"GlaxoSmithKline LLC, Research Triangle Park, NC",100
Global Partners,10.0,2019,37931J203,"Global Partners, Waltham, MA",100
Global Payments Inc,85.0,2019,,,0
GODADDY Inc,100.0,2019,380237107,"GODADDY Inc., Scottsdale, AZ",100
Goldman Sachs Group Inc The,100.0,2019,38141G104,"Goldman Sachs Group Inc., The, New York, NY",100
Goodwin Procter LLP,100.0,2019,,,0
Goodyear Tire & Rubber,90.0,2019,382550101,"Goodyear Tire & Rubber Co., Akron, OH",100
Google Inc,100.0,2019,38259P500,"Google Inc., Mountain View, CA",100
Gordon Rees Scully Mansukhani LLP,100.0,2019,,,0
Goulston & Storrs,90.0,2019,,,0
Graham Holdings,10.0,2019,384637104,"Graham Holdings, Arlington, VA",100
Grant Thornton LLP,100.0,2019,,,0
Graybar Electric Company Inc,20.0,2019,389406109,"Graybar Electric Company, Inc., St. Louis, MO",100
Great River Energy,85.0,2019,,,0
Greenberg Traurig LLP,90.0,2019,,,0
Group Automotive,25.0,2019,398905109,"Group 1 Automotive, Houston, TX",100
Groupon Inc,100.0,2019,399473107,"Groupon Inc., Chicago, IL",100
Guardian Life Insurance America The,100.0,2019,40199Y938,"Guardian Life Insurance Co. of America, The, New York, NY",100
Guess? Inc,85.0,2019,,,0
& Hennes & Mauritz,45.0,2019,,,0
& Block Inc,85.0,2019,093671105,"H&R Block Inc., Kansas City, MO",100
Butt Grocery,30.0,2019,,,0
Hachette Book Group,40.0,2019,,,0
Hain Celestial Group Inc The,80.0,2019,405217100,"Hain Celestial Group, Inc (The), Boulder, CO",100
Halliburton,0.0,2019,406216101,"Halliburton Co., Houston, TX",100
Hallmark Cards Inc,100.0,2019,,,0
Hanesbrands Inc,75.0,2019,410345102,"Hanesbrands Inc., Winston-Salem, NC",100
Hannaford Supermarkets,100.0,2019,,,0
Hanover Insurance Group Inc,100.0,2019,410867105,"Hanover Insurance Group Inc., Worcester, MA",100
Harley Davidson Inc,90.0,2019,412822108,"Harley-Davidson Inc., Milwaukee, WI",100
Harman International Industries Inc,0.0,2019,413085101,"Harman International Industries Inc., Stamford, CT",100
Harris Corp,100.0,2019,413875105,"Harris Corp., Melbourne, FL",100
Hartford Financial Services Group Inc The,100.0,2019,416515104,"Hartford Financial Services Group Inc., The, Hartford, CT",100
Harvard Pilgrim Health Care Inc,100.0,2019,,,0
Hasbro Inc,85.0,2019,418056107,"Hasbro Inc., Pawtucket, RI",100
Hawaiian Airlines Inc,85.0,2019,419849100,"Hawaiian Airlines Inc., Honolulu, HI",100
Haynes and Boone LLP,100.0,2019,,,0
HCA Hospital Corporation America,70.0,2019,404120107,"HCA - Hospital Corporation of America, Nashville, TN",100
Supply,20.0,2019,40416M105,"HD Supply, Atlanta, GA",100
Health Care Service Corp,100.0,2019,299783936,"Health Care Service Corp., Chicago, IL",100
Henry Schein Inc,100.0,2019,806407102,"Henry Schein Inc., Melville, NY",100
HERE North America LLC,90.0,2019,,,0
Herman Miller Inc,100.0,2019,600544100,"Herman Miller Inc., Zeeland, MI",100
Herrick Feinstein LLP,80.0,2019,,,0
Hershey The,100.0,2019,427866108,"Hershey Co., The, Hershey, PA",100
Hertz Global Holdings Inc,100.0,2019,42806J106,"Hertz Global Holdings Inc., Estero, FL",100
Hess Corp,65.0,2019,42809H107,"Hess Corp., New York, NY",100
Hewlett Packard Enterprise,80.0,2019,42824C109,"Hewlett Packard Enterprise Co., Palo Alto, CA",100
Highmark Inc,100.0,2019,,,0
Hilti Inc,65.0,2019,,,0
Hilton Inc,100.0,2019,43300A203,"Hilton Inc., McLean, VA",100
Hinshaw & Culbertson LLP,100.0,2019,,,0
Hitachi Consulting Corp,90.0,2019,,,0
Hogan Lovells LLP,100.0,2019,,,0
Holland & Hart LLP,35.0,2019,,,0
Holland & Knight LLP,100.0,2019,,,0
HollyFrontier Corp,20.0,2019,436106108,"HollyFrontier Corp., Dallas, TX",100
Home Depot Inc The,90.0,2019,437076102,"Home Depot Inc., The, Atlanta, GA",100
Honda North America Inc,75.0,2019,438128308,"Honda North America Inc., Marysville, OH",100
Honeywell International Inc,55.0,2019,438516106,"Honeywell International Inc., Morris Township, NJ",100
Hormel Foods Corp,95.0,2019,440452100,"Hormel Foods Corp., Austin, MN",100
Hortonworks Inc,50.0,2019,440894103,"Hortonworks Inc., Santa Clara, CA",100
Host Hotels & Resorts Inc,80.0,2019,44107P104,"Host Hotels & Resorts Inc., Bethesda, MD",100
Houghton Mifflin Harcourt,85.0,2019,44157R109,"Houghton Mifflin Harcourt Co., Boston, MA",100
Howard & Howard Attorneys PLLC,65.0,2019,,,0
Inc,90.0,2019,40434L105,"HP Inc., Palo Alto, CA",100
HRG Group,10.0,2019,40434J100,"HRG Group, New York, NY",100
HSN Inc,90.0,2019,404303109,"HSN Inc., St. Petersburg, FL",100
Hughes Hubbard & Reed LLP,90.0,2019,,,0
Huntington Ingalls Industries,90.0,2019,446413106,"Huntington Ingalls Industries, Newport News, VA",100
Hunton Andrews Kurth LLP,95.0,2019,,,0
Huntsman Corp,45.0,2019,447011107,"Huntsman Corp., The Woodlands, TX",100
Icahn Enterprises,0.0,2019,451100101,"Icahn Enterprises LP, New York, NY",100
iHeartMedia Inc,60.0,2019,45174J103,"iHeartMedia Inc., San Antonio, TX",100
Illinois Tool Works Inc,30.0,2019,452308109,"Illinois Tool Works Inc., Glenview, IL",100
Imation Corp,30.0,2019,377185103,"Imation Corp., Oakdale, MN",100
Informa PLC,90.0,2019,,,0
Infosys Limited Inc,50.0,2019,456788108,"Infosys Limited Inc., Plano, TX",100
Ingersoll Rand Company,90.0,2019,,,0
