Company,CEI_Score,Year,cusip,firm_name,fuzzy_match_score
MeadWestvaco Corp Glen Allen,60.0,2011,,,0
Meijer Inc Grand Rapids,20.0,2011,,,0
Men' Wearhouse Inc The Houston,50.0,2011,,,0
MetLife Inc New York stele,100.0,2011,,,0
MGM Mirage “Las Vegas Pim,85.0,2011,,,0
Microsoft Corp Redmond Baie,100.0,2011,,,0
Milbank Tweed Hadley McCloy LLP New York Bale,100.0,2011,,,0
Mintz Levin Cohn Ferris Glovsky Boston,100.0,2011,,,0
Mirant Corp Atlanta,45.0,2011,,,0
Mitchell Gold Bob Williams “Taylorsville,100.0,2011,,,0
Mohawk Industries Inc Calhoun,50.0,2011,,,0
Monsanto Louis,0.0,2011,,,0
Moody' Corp New York 8hU6€ 8hU6€,95.0,2011,,,0
Morgan Lewis Bockius LLP Philadelphia Baie,100.0,2011,,,0
Morgan Stanley New York stele,100.0,2011,,,0
Morningstar Inc Chicago,95.0,2011,,,0
Morrison Foerster LLP San Francisco Hide,100.0,2011,,,0
Motorola Inc Schaumburg Hide,100.0,2011,,,0
Mutual Omaha Insurance Omaha,80.0,2011,62899Q932,"Mutual of Omaha Insurance, Omaha, NE",85
National Grid USA Brookiyn alee,100.0,2011,,,0
Nationwide Columbus stele 8100,6.0,2011,,,0
Navigant Consulting Inc Chicago Haid,100.0,2011,,,0
Navistar International Corp Warrenville,30.0,2011,,,0
Nelson Mullins Riley Scarborough LLP Columbia,75.0,2011,,,0
Nestle Purina PetCare Louis,75.0,2011,,,0
New York Life Insurance New York Haiee,100.0,2011,,,0
New York Times New York Bale,100.0,2011,,,0
Newell Rubbermaid Inc Atlanta stele 8100,2.0,2011,,,0
Nike Inc Beaverton stem,100.0,2011,,,0
Nissan North America Inc Franklin,50.0,2011,,,0
Nixon Peabody LLP New York Hai,100.0,2011,,,0
Nokia Corp “ing few,50.0,2011,,,0
Nordstrom Inc Seattle sem,100.0,2011,,,0
Norfolk Southern Corp Norfolk > ESM,58.0,2011,,,0
Nortel Networks Corp Richardson 8hmUm,85.0,2011,,,0
Northeast Utilities Berlin,65.0,2011,,,0
Northrop Grumman Corp Los Angeles stele,100.0,2011,,,0
Novartis Pharmaceuticals Corp East Hanover Baie,100.0,2011,,,0
Energy Inc Las Vegas,85.0,2011,,,0
Office Depot Inc Boca Raton,45.0,2011,,,0
OfficeMax Inc Naperville,95.0,2011,,,0
'Melveny Myers LLP Washington Halde,100.0,2011,,,0
Omnicom Group New York,95.0,2011,,,0
Oracle Corp “Redwood City,100.0,2011,,,0
Orbitz Worldwide Inc Chicago Bale,100.0,2011,,,0
Orrick Herrington Sutcliffe LLP San Francisco Haiee,100.0,2011,,,0
Owens Minor Inc Mechanicsville,50.0,2011,,,0
Pacific Life Insurance Newport Beach tele,0.0,2011,,,0
PacifiCorp Portland >,93.0,2011,,,0
Palm Management Corp Washington >,78.0,2011,,,0
Patterson Belknap Webb Tyler LLP New York Baree,100.0,2011,,,0
Patterson Companies Paul,63.0,2011,,,0
Patton Boggs LLP Washington,80.0,2011,,,0
Paul Hastings Janofsky Walker LLP Los Angeles Baie,100.0,2011,,,0
Paul Weiss Rifkind Wharton Garrison New York,90.0,2011,,,0
Pearson Inc New York Hives,100.0,2011,,,0
Pepco Holdings Inc Washington,80.0,2011,,,0
Pepper Hamilton LLP Philadelphia Baiee,100.0,2011,,,0
PepsiCo Inc Purchase stem,100.0,2011,,,0
Perkins Will Inc Chicago,55.0,2011,,,0
Perkins Coie LLP Seattle Ide,100.0,2011,,,0
Perot Systems Corp Plano >,53.0,2011,,,0
Pfizer Inc New York stele 8100,46.0,2011,,,0
PGE Corp San Francisco stem,100.0,2011,,,0
Pillsbury Winthrop Shaw Pittman LLP New York Bale,100.0,2011,,,0
Pinnacle West Capital Phoenix,45.0,2011,,,0
Pitney Bowes Inc Stamford,70.0,2011,,,0
PNC Financial Services Group Inc The Pittsburgh,100.0,2011,,,0
PNM Resources Inc Albuquerque,1.0,2011,,,0
Polaroid Corp Waltham,60.0,2011,,,0
Polsinelli Shughart Kansas City,95.0,2011,,,0
Portland General Electric Portland,95.0,2011,,,0
PPG Industries Inc Pittsburgh,40.0,2011,,,0
PPL Corp Allentown,55.0,2011,,,0
Praxair Inc Danbury,1.0,2011,,,0
PricewaterhouseCoopers LLP New York Hie,100.0,2011,,,0
Principal Financial Group Des Moines,95.0,2011,,,0
Procter Gamble Cincinnati seem,100.0,2011,,,0
Progress Energy Inc Raleigh >,68.0,2011,,,0
Progressive Corp The Mayfield Village sem,100.0,2011,,,0
Proskauer Rose LLP New York Hares,100.0,2011,,,0
Prudential Financial Inc Newark Hilde,100.0,2011,,,0
QUALCOMM Inc San Diego stele,95.0,2011,,,0
Quarles Brady LLP Milwaukee hU6€ Ride,100.0,2011,,,0
Quest Diagnostics Inc Madison,85.0,2011,,,0
Qwest Communications International Inc Denver,85.0,2011,749121109,"Qwest Communications International Inc., Denver, CO",91
Donnelley Sons Chicago,85.0,2011,,,0
RBC Wealth Management Minneapolis Haiee,100.0,2011,,,0
Realogy Corp Parsippany,80.0,2011,,,0
Recreational Equipment Inc Kent Biiee,2.0,2011,,,0
Reed Smith LLP Pittsburgh His,95.0,2011,,,0
Regis Corp Edina,1.0,2011,,,0
Replacements Ltd McLeansvilleyNC fared,100.0,2011,,,0
Reynolds American Inc Winston Salem,88.0,2011,,,0
Rite Aid Corp Camp Hill Esme mee,85.0,2011,,,0
Robert Half International Inc Menlo Park >,93.0,2011,,,0
Robins Kaplan Miller Ciresi LLP Minneapolis 8hlU Hale,100.0,2011,,,0
Rockwell Collins Inc Cedar Rapids,95.0,2011,,,0
Ropes Gray LLP Boston Hale,100.0,2011,,,0
RRI Energy Inc Houston,75.0,2011,,,0
Ryder System Inc Miami e826 e8,8.0,2011,,,0
Ryland Group Inc The Calabasas,30.0,2011,,,0
Johnson Son Inc Racine Hares,100.0,2011,,,0
Sabre Holdings Inc Southlake Baie,100.0,2011,,,0
Safeway Inc Pleasanton rim,75.0,2011,,,0
Sanofi Aventis LLC Bridgewater,65.0,2011,,,0
SAP America Inc Newtown Square PAH Haid,6.0,2011,,,0
Sara Lee Corp Downers Grove,100.0,2011,,,0
Saul Ewing LLP Philadelphia >,68.0,2011,,,0
Schiff Hardin LLP ‘Giall,100.0,2011,,,0
Scholastic Corp New York,50.0,2011,,,0
Schulte Roth Zabel LLP New York,80.0,2011,,,0
Seagate Technology LLC Scotts Valley,60.0,2011,,,0
Sears Holdings Corp Hoffman Estates stem 8100,49.0,2011,,,0
Sedgwick Detert Moran Arnold LLP San Francisco Baie,100.0,2011,,,0
Selective Insurance Group Branchville hU6,85.0,2011,,,0
Sempra Energy San Diego nem,100.0,2011,,,0
Severn Trent Services Inc Fort Washington,65.0,2011,,,0
Seyfarth Shaw LLP Chicago Hai,100.0,2011,,,0
Shearman Sterling LLP New York Hale,100.0,2011,,,0
